x1;x2;x3;y
5.487337893665861;6.918951976926932;6.519612595026006;0.05362434325797921
2.242693094605598;7.121792213475358;2.3724908749680007;14.891952819927575
3.2539969815926773;7.464914051180242;6.496328990472147;-2.660020243483471
8.49223410494178;6.576128923003433;5.683086033354716;9.334026166803552
0.9367476782809248;3.6771580305943354;2.6520236768172545;0.5590887939506309
2.4398964337908358;9.730105547524456;3.930977246667604;15.379018402875776
8.920465551771134;6.311386259972629;7.948113035416484;-1.8965002314283783
5.026370931051921;5.769038846263591;4.925176938188639;3.6386280970985863
1.952429877980445;7.224521152615053;2.807723624408558;12.602698788281044
0.2431596643145384;6.454722959071678;1.7711067940704894;11.951325190446346
9.404585843529143;9.539285770025874;9.148643902204485;2.607442451637813
3.7015870025544437;0.15456616528867428;9.283185625877254;-37.509708195338526
4.281841483173143;9.666548190436696;9.636199770892528;-9.59188274745029
8.530094554673601;2.944488920695857;3.8509772860192526;7.714263844043921
8.511366715168569;3.1692200515627764;1.6949274668609249;19.10277045948162
5.568012624583502;9.36154774160781;6.96029796674973;5.479874826318759
5.700611700893649;0.9717649377076854;6.150072266991698;-15.477436205533875
9.900538501042632;1.4008401523652403;5.183296523637368;-0.977397250249905
8.773730719279554;7.407686177542044;6.97015740995268;5.969855871750012
7.024840839871093;3.5949115121975517;2.9359184426449336;11.216190950963625
8.093611554785136;8.101133946791808;8.670723185801037;-1.7648899506593547
9.132405525564714;5.113423988609378;5.015162946871996;9.51179181797987
7.9829517896677515;6.4996393077776515;7.019668772577034;1.3408812569418476
7.95792669436101;8.900053418175663;3.379951568515358;26.771538392820613
3.75582952639944;0.93981939840869;5.78280140996174;-17.61472909373315
0.35942273796742086;4.655980181324601;5.426446347075766;-11.359294250349473
2.865412521282844;5.9083326056901075;0.3050024993904943;23.002492913052144
0.37348188749214417;8.226005606596583;3.601906414112629;8.401247329685894
1.2706051265188478;5.222432600548044;7.699935530986108;-19.240995386690415
2.1582102749684315;6.228904758190002;0.85347464993768;19.78667014963541
